,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
418,1.0346905256498404,1.9047090374172257,-0.8246612216582524,-0.930656910874718,-0.5549242044813717,1.5276613285111045,2.203750465640418,-0.2630237137278609,2.588230896304323,2.6701108645439455,1.3600699415357498,-0.6981142846946313,1.0597622223081171,2.2744004611075628,0.9794354921867717,-0.9697236372211966,0,0,1,1,0,0,1,0.6842434902150053,0,1,0,0,0,1,0,0
419,0.17992422795238994,-0.10142384584644995,1.0369586233364283,0.9064514844932231,-1.5577627392447202,0.8821221546226647,-0.6632161146245265,-0.29975691131130133,-0.3411794829160739,-0.659847113841849,-0.30881505103222584,3.545032530943293,2.155535782267481,-0.22982936125249015,0.6711647187986571,1.1040829363542537,0,0,0,0,0,0,0,0.6299116289926187,0,0,1,0,1,0,0,0
420,0.35087748749188,-0.685693153330173,1.0369586233364283,-0.930656910874718,-1.2119563479470137,-0.8501733349403502,-0.5877696256701859,-0.671680536843636,-0.6341205208381135,-0.6355408512258943,-0.7939560372438467,-0.16772093273989075,-0.7665270442908229,-0.9453235962125053,-0.8701891481419153,0.6893216216391636,0,0,0,0,0,0,0,-1.479152438458212,0,0,0,1,1,0,0,0
421,1.2056437851893305,-1.0383110722965145,1.0369586233364283,-0.930656910874718,-0.6586661218706836,-0.8916299791350206,-0.5877696256701859,-0.7084137344270764,-0.46934118700696625,-0.5383158007620755,-0.6775222005530577,-0.6981142846946313,-0.7665270442908229,-0.9453235962125053,-0.8701891481419153,0.2745603069240735,0,0,0,0,0,0,0,-1.558180600236229,0,1,0,0,1,0,0,0
422,1.1201671554195853,-1.5984449986052653,1.0369586233364283,-0.930656910874718,0.897462638968995,-0.9005135457481643,-0.6129184553216327,-0.749738581708447,-0.652429335708241,-0.6355408512258943,-0.8327673161407764,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-1.1784599215300298,1.1040829363542537,0,0,0,0,0,0,0,-1.6273302417919941,0,0,1,0,0,0,1,0
423,0.4363541172616251,1.49532470192735,-0.8246612216582524,-0.930656910874718,-0.7969886783897662,2.2798033017572683,1.0469043016738615,-0.28598196221751115,-0.1580913342147991,1.5520227842100294,0.4674105269063674,-0.6981142846946313,-0.4012691909710348,0.485664873707525,0.6711647187986571,-1.7992462666513767,0,1,1,0,0,0,1,0.1804389588801465,0,0,1,0,1,0,0,0
424,-2.3843746651399615,1.999416273147816,-0.8246612216582524,-0.930656910874718,0.9666239172285362,2.898691775806277,0.39303473073624245,2.5286993026136146,0.31793785240851535,-0.659847113841849,-0.4446545271714797,-1.228507636649372,1.0597622223081171,2.63214757858757,-0.25364760136568626,-1.3844849519362867,0,0,1,0,0,0,0,0.437280484658702,0,0,0,1,1,0,0,0
425,-1.358655107903021,-0.14095760021105413,1.0369586233364283,2.7435598798611642,-1.4194401827256375,-0.8768240347797812,-0.6632161146245265,-0.7267803332187966,-0.652429335708241,-0.659847113841849,-0.8327673161407764,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-1.1784599215300298,1.1040829363542537,0,0,0,0,0,0,0,-0.7234456414559238,0,1,0,0,1,0,0,0
426,1.4620736744985656,1.9937685939528724,-0.8246612216582524,-0.930656910874718,-0.24369845231343598,0.7251791444571266,2.782173547623696,2.877664679656299,2.588230896304323,1.8436979356014855,-0.2117868537899017,-0.6981142846946313,0.6945043689883291,1.5589062261475475,2.2125185857392298,-1.7992462666513767,0,1,1,1,0,0,0,-1.4198813171246991,0,1,0,0,1,0,0,0
427,1.7185035638078008,1.1501404803628998,1.0369586233364283,-0.930656910874718,-0.7278274001302248,1.462515173348051,-0.6632161146245265,0.6047980791809201,-0.689046965448496,0.166565815100611,0.2539484929732543,-0.16772093273989075,-0.7665270442908229,0.8434119911875325,1.287706265574886,0.2745603069240735,0,1,0,1,0,0,0,-1.326035375013304,0,1,0,0,1,0,0,0
428,1.7185035638078008,-1.988858924491613,1.0369586233364283,-0.930656910874718,0.10210793898427038,-0.9005135457481643,-0.6129184553216327,-0.7084137344270764,-0.5059588167472212,-0.5140095381461208,-0.6193052822076631,-0.16772093273989075,-1.1317848976106109,-0.9453235962125053,-0.5619183747538008,-0.14020100779101655,0,0,0,0,0,0,0,-1.46927391823596,0,0,0,0,0,0,1,0
429,-0.07650566135684521,0.46860558674403957,-0.8246612216582524,0.9064514844932231,-1.661504656634032,0.21289346976584186,-0.6632161146245265,0.10889991180447384,1.0869080769538695,3.5208300561023607,2.48559702954671,-0.16772093273989075,0.3292465156685412,0.8434119911875325,1.904247812351115,-0.9697236372211966,0,0,0,0,0,0,0,0.3780093633251892,0,1,0,0,1,0,0,0
430,-0.6748420697450606,1.6054303108475725,-0.8246612216582524,-0.930656910874718,-1.661504656634032,2.789127787577505,-0.26083484020137643,0.843563863473283,0.09823207396698562,-0.2709469119865737,-0.5416827244138038,-0.6981142846946313,-0.7665270442908229,0.485664873707525,0.9794354921867717,-0.5549623225061066,0,1,1,1,1,0,1,0.3088597217694242,0,0,0,1,0,1,0,0
431,1.7185035638078008,-0.4450151322533519,1.0369586233364283,-0.930656910874718,-0.24369845231343598,-0.21055653879400624,-0.6632161146245265,0.3201157979092565,-0.3411794829160739,-0.5626220633780302,2.8543041790675416,1.423459123124331,1.4250200756279052,-0.5875764787324977,0.3628939454105427,1.1040829363542537,0,0,0,0,0,0,0,1.2571976631056292,0,1,0,0,1,0,0,0
432,-0.16198229112659027,0.7579888070319543,1.0369586233364283,0.9064514844932231,0.9320432780987656,0.6185763450994026,0.5187788789934769,0.07216671422103337,2.0389664502004985,1.649247834673848,0.991362792014918,6.727392642671736,1.790277928947693,1.2011591086675402,0.9794354921867717,0.6893216216391636,0,0,0,0,0,0,0,0.8324212935487874,0,0,0,0,0,0,1,0
433,-0.4184121804358254,1.140631140179961,-0.8246612216582524,0.9064514844932231,-0.7624080392599955,0.3905648020287152,0.9966066423709676,1.077737998067716,-0.46934118700696625,0.2637908655644298,1.3600699415357498,-0.6981142846946313,1.4250200756279052,0.12791775622751742,2.2125185857392298,-0.5549623225061066,0,0,0,0,0,0,0,-0.6789923004557892,0,1,0,0,1,0,0,0
434,0.09444759818264488,-1.0422210040468598,1.0369586233364283,-0.930656910874718,-0.7278274001302248,-0.8324062017140629,-0.6632161146245265,-0.6579055877498459,-0.652429335708241,-0.5869283259939849,-0.755144758346917,-0.16772093273989075,-1.1317848976106109,-0.9453235962125053,-0.5619183747538008,-0.14020100779101655,0,0,0,0,0,0,0,-1.0198012481234877,0,1,0,0,0,1,0,0
435,-1.1022252185937857,-0.03201048958723037,-0.8246612216582524,0.9064514844932231,-0.0016339784050415239,-0.8146390684877756,-0.6632161146245265,-0.7267803332187966,-0.652429335708241,-0.659847113841849,-0.7357391188984521,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-0.8701891481419153,-0.14020100779101655,0,0,0,0,0,0,0,0.09647153699100336,0,0,1,0,0,0,1,0
436,-0.2474589208963353,0.7562027888250064,-0.8246612216582524,0.9064514844932231,-1.2811176262065551,0.1507085034738362,0.21699292317611432,0.48541518703473857,-0.17640014908492657,0.020728239404882765,-0.5804940033107335,0.3626724192148498,0.6945043689883291,-0.22982936125249015,1.904247812351115,-0.14020100779101655,0,0,0,0,0,0,0,-0.8074130633450669,0,1,0,0,0,0,0,0
437,-1.7005616269820012,-0.003723822850163144,-0.8246612216582524,0.9064514844932231,-1.2119563479470137,0.2780396249288954,-0.5626207960187389,-0.5982141416767551,-0.5791940762277311,-0.659847113841849,-0.42524888772301483,-0.16772093273989075,1.790277928947693,-0.5875764787324977,-0.25364760136568626,1.1040829363542537,0,0,0,0,0,0,0,-0.2887907516768299,0,0,1,0,0,0,0,1
438,0.17992422795238994,-0.9458725623963715,1.0369586233364283,-0.930656910874718,1.381591586785784,-0.6132782252565191,-0.6632161146245265,-0.6900471356353562,-0.652429335708241,-0.6355408512258943,-0.755144758346917,0.3626724192148498,-0.7665270442908229,-0.5875764787324977,-0.5619183747538008,0.6893216216391636,0,0,0,0,0,0,0,-0.2097625898988128,0,0,0,1,1,0,0,0
439,1.4620736744985656,-2.1290372183558506,1.0369586233364283,-0.930656910874718,1.6236560606941783,-0.9034747346192122,-0.38657898845861083,-0.7359636326146568,-0.6158117059679861,-0.5140095381461208,-0.6775222005530577,-0.16772093273989075,-0.7665270442908229,-0.9453235962125053,-0.8701891481419153,1.1040829363542537,0,0,0,0,0,0,0,0.7583323918818964,0,0,0,0,1,0,0,0
440,1.7185035638078008,-1.1061314933981858,1.0369586233364283,-0.930656910874718,0.2404304955033529,-0.8916299791350206,-0.5626207960187389,-0.6992304350312164,-0.5425764464874762,-0.659847113841849,-0.7745503977953818,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-0.8701891481419153,1.1040829363542537,0,0,0,0,0,0,0,0.03226115554636449,0,1,0,0,1,0,0,0
441,-1.786038256751746,0.22285913562047432,-0.8246612216582524,0.9064514844932231,0.7937207215796831,-0.6784243804195726,0.040951115615986154,-0.6165807404684753,-0.39610592752645635,-0.659847113841849,-0.7745503977953818,-0.16772093273989075,-0.7665270442908229,-0.5875764787324977,-0.25364760136568626,-0.5549623225061066,0,0,0,0,0,0,0,-0.8024738032339408,0,0,0,1,1,0,0,0
442,-1.9569915162912361,-1.6173671374464436,-0.8246612216582524,-0.930656910874718,-1.2119563479470137,-0.8975523568771164,-0.6380672849730796,-0.749738581708447,-0.6158117059679861,-0.5869283259939849,-0.8327673161407764,-0.6981142846946313,-1.4970427509303987,-0.9453235962125053,-0.8701891481419153,-0.14020100779101655,0,0,0,0,0,0,0,-0.13073442812079572,0,1,0,0,1,0,0,0
443,1.7185035638078008,-1.0294775227864748,1.0369586233364283,-0.930656910874718,-1.2465369870767844,-0.8768240347797812,-0.5626207960187389,-0.6946387853332863,-0.6158117059679861,-0.5626220633780302,-0.8327673161407764,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-0.8701891481419153,1.1040829363542537,0,0,0,0,0,0,0,0.950963536215813,0,1,0,0,0,1,0,0
444,0.4363541172616251,-1.519377489876057,-0.8246612216582524,-0.930656910874718,1.7273979780834903,-0.9064359234902601,-0.5123231367158452,-0.745146932010517,-0.5608852613576036,-0.5140095381461208,-0.6193052822076631,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-0.8701891481419153,1.1040829363542537,0,0,0,0,0,0,0,-1.2321894329019087,0,0,0,0,1,0,0,0
445,-0.8457953292845506,-1.366600527038484,-0.8246612216582524,-0.930656910874718,0.7937207215796831,-0.9064359234902601,-0.6632161146245265,-0.754330231406377,-0.652429335708241,-0.3681719624503926,-0.755144758346917,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-1.1784599215300298,1.1040829363542537,0,0,0,0,0,0,0,-0.012192185453770116,0,1,0,0,0,0,0,0
446,0.26540085772213495,-0.43386458615051476,1.0369586233364283,-0.930656910874718,1.4853335041750957,-0.6813855692906206,-0.3111324995042702,-0.4191398034574828,-0.4510323721368388,-0.5383158007620755,-0.6581165611045928,-0.16772093273989075,0.3292465156685412,-0.9453235962125053,-0.5619183747538008,1.1040829363542537,0,0,0,0,0,0,0,-0.44684707523286404,0,0,1,0,0,0,0,0
447,-0.4184121804358254,1.4307384219031247,-0.8246612216582524,-0.930656910874718,1.3124303085262425,0.27211724718679964,4.11506151915038,1.706794006684134,0.42779074162928027,3.131929854247085,-0.13416429599604235,-0.6981142846946313,-0.03601133765124682,0.8434119911875325,0.3628939454105427,-1.7992462666513767,1,0,0,1,0,0,0,-0.8469271442340754,0,1,0,0,0,1,0,0
448,0.6073073768011151,-1.331266328998325,1.0369586233364283,-0.930656910874718,-1.4540208218554083,-0.8649792792955897,-0.48717430706439835,-0.7084137344270764,-0.48765000187709373,-0.659847113841849,-0.755144758346917,-0.16772093273989075,-0.7665270442908229,-0.9453235962125053,-0.8701891481419153,1.1040829363542537,0,0,0,0,0,0,0,0.15574265832451617,0,1,0,0,1,0,0,0
449,-1.358655107903021,0.19795142224790319,-0.8246612216582524,0.9064514844932231,1.4507528650453252,-0.2905086383122992,-0.48717430706439835,-0.38240660587404235,-0.13978251934467162,0.9443662188111617,-0.17297557489297202,-0.16772093273989075,-0.4012691909710348,-0.22982936125249015,0.9794354921867717,-0.9697236372211966,0,0,0,0,0,0,0,-0.812352323456193,0,0,0,1,1,0,0,0
450,-1.1877018483635309,0.30665717905997725,-0.8246612216582524,0.9064514844932231,0.7591400824499125,0.36687529106033206,-0.26083484020137643,0.7195893216291716,0.09823207396698562,-0.07649681105893606,-0.2117868537899017,1.423459123124331,-0.03601133765124682,1.5589062261475475,1.5959770389630006,-0.9697236372211966,0,0,0,0,0,0,0,0.3434345425473067,0,1,0,0,0,1,0,0
451,0.008970968412899839,0.25051828244699226,-0.8246612216582524,0.9064514844932231,-0.8661499566493074,1.0361039759171549,0.29243941213045493,-0.019666279737567786,0.44609955649940775,0.4825472291080222,-0.13416429599604235,0.3626724192148498,1.4250200756279052,2.2744004611075628,0.3628939454105427,0.6893216216391636,0,0,0,0,0,0,0,0.7138790508817617,0,1,0,0,1,0,0,0
452,0.17992422795238994,-0.7422182160419575,1.0369586233364283,-0.930656910874718,-1.1082144305577017,-0.8649792792955897,-0.6129184553216327,-0.6211723901664054,-0.5425764464874762,-0.6112345886099396,-0.7939560372438467,-0.6981142846946313,-0.7665270442908229,-0.9453235962125053,-0.5619183747538008,-0.14020100779101655,0,0,0,0,0,0,0,-0.48636115612187253,0,0,1,0,0,1,0,0
453,0.9492138958800953,0.9279018905037575,1.0369586233364283,0.9064514844932231,1.3124303085262425,-0.4889082926725078,1.0972019609767552,-0.272207013123721,0.6291877052006826,-0.1980281241387096,-0.40584324827455,-0.16772093273989075,-0.03601133765124682,-0.22982936125249015,0.6711647187986571,-0.9697236372211966,0,0,0,0,0,0,0,-0.7086278611225456,0,0,0,0,1,0,0,0
454,0.6073073768011151,0.694367942254728,-0.8246612216582524,0.9064514844932231,-0.9698918740386193,0.5948868341310195,-0.18538835124703576,0.9124386089422339,-0.23132659369530903,0.4825472291080222,-0.6775222005530577,0.3626724192148498,1.790277928947693,0.8434119911875325,1.287706265574886,0.6893216216391636,0,0,0,0,0,0,0,1.5140391888841847,0,1,0,0,1,0,0,0
455,0.26540085772213495,-0.6090874534808117,1.0369586233364283,2.7435598798611642,1.4161722259155545,-0.42080094863840634,-0.059644202989801366,-0.28598196221751115,-0.46934118700696625,-0.5869283259939849,-0.0371360987537182,2.484245827033812,0.3292465156685412,-0.5875764787324977,0.05462317202242822,1.1040829363542537,0,0,0,0,0,0,0,1.6029458708844537,0,1,0,0,1,0,0,0
456,-0.2474589208963353,1.8326407892287593,-0.8246612216582524,-0.930656910874718,-0.1745371740538947,0.8880445323647604,-0.059644202989801366,3.7133449246795696,2.9177895639666174,4.055567833653364,0.3897879691125081,-0.6981142846946313,1.0597622223081171,1.5589062261475475,0.9794354921867717,-0.5549623225061066,0,1,0,1,0,0,1,1.474525107995176,0,0,0,0,0,1,0,0
457,1.2911204149590756,-0.4537038694763418,1.0369586233364283,-0.930656910874718,0.7591400824499125,-0.5629380144487051,-0.38657898845861083,-0.42832310285334296,-0.6341205208381135,-0.24664064937061903,0.040486459040141136,0.8930657711695903,-0.03601133765124682,-0.5875764787324977,-0.25364760136568626,0.2745603069240735,1,0,0,0,0,0,1,0.4965516059922148,0,0,1,0,1,0,0,0
458,-1.444131737672766,-0.0630485897782444,-0.8246612216582524,0.9064514844932231,0.10210793898427038,-0.48298591493041204,-0.2859836698528233,-0.4834228992285036,-0.2496354085654365,-0.10080307367489078,-0.755144758346917,-0.16772093273989075,-0.7665270442908229,-0.5875764787324977,0.6711647187986571,-1.3844849519362867,0,0,0,0,0,0,0,-1.5729983805696073,0,1,0,0,1,0,0,0
459,1.1201671554195853,0.7268541653162404,-0.8246612216582524,-0.930656910874718,1.001204556358307,0.27211724718679964,1.7510715319143741,1.2935455338704287,3.3388923059795497,1.6735540972898026,-0.23119249323836652,-0.6981142846946313,0.3292465156685412,1.5589062261475475,0.05462317202242822,-0.9697236372211966,0,0,0,0,0,0,0,1.4251325068839154,0,0,0,0,0,0,1,0
460,-0.4184121804358254,0.4339954501391297,-0.8246612216582524,0.9064514844932231,-1.6269240175042614,0.6393046671967378,-0.6632161146245265,0.42113209126371776,-0.10316488960441667,-0.2709469119865737,0.42859924800943777,0.8930657711695903,-0.7665270442908229,-0.22982936125249015,0.6711647187986571,0.6893216216391636,0,0,0,1,0,0,1,-0.8617449245674537,0,1,0,0,1,0,0,0
461,-1.7005616269820012,0.8958501043033946,-0.8246612216582524,-0.930656910874718,0.3787530520224355,-0.42968451525155,-0.6632161146245265,0.40276549247199755,2.9544071937068725,3.9826490458054997,1.5153150571234684,-0.6981142846946313,-0.4012691909710348,1.5589062261475475,1.5959770389630006,-1.7992462666513767,0,0,0,0,0,0,0,-0.36287965334372085,0,1,0,0,0,0,0,1
462,-0.9312719590542957,-0.052429022061256714,-0.8246612216582524,0.9064514844932231,-0.8315693175195368,-0.5747827699328966,-0.6632161146245265,-0.7313719829167268,-0.652429335708241,-0.6355408512258943,-0.5804940033107335,-0.16772093273989075,-0.4012691909710348,-0.5875764787324977,-0.8701891481419153,0.2745603069240735,0,0,0,0,0,0,0,-0.9951049475678575,0,0,0,1,0,0,0,1
463,-0.5038888102055704,1.3765786265464877,-0.8246612216582524,-0.930656910874718,-0.07079525666458279,0.5238183012258701,1.4492855760970116,1.068554698671856,3.064260082927637,1.3818789458983465,3.824586151490783,-0.6981142846946313,-0.4012691909710348,1.5589062261475475,0.6711647187986571,-1.7992462666513767,1,0,0,0,0,0,0,-1.7310547041256414,0,1,0,0,1,0,0,0
464,0.5218307470313701,-0.8892992289222371,1.0369586233364283,-0.930656910874718,-0.10537589579435343,-0.8857076013929249,-0.5374719663672921,-0.5798475428850348,-0.37779711265632887,-0.2952531746025284,-0.13416429599604235,-0.16772093273989075,-0.03601133765124682,-0.9453235962125053,-0.8701891481419153,0.6893216216391636,0,0,0,0,0,0,0,-1.1284649705682612,0,1,0,0,1,0,0,0
465,0.008970968412899839,0.722895962803545,-0.8246612216582524,-0.930656910874718,1.17410775200716,1.429942095766524,-0.034495373338354486,1.169570992026317,-0.39610592752645635,0.2637908655644298,-0.8521729555892411,-0.6981142846946313,-0.7665270442908229,1.916653343627555,0.9794354921867717,-1.7992462666513767,0,0,0,0,0,0,0,-1.1630397913461437,0,0,0,1,0,1,0,0
466,-1.1877018483635309,1.1418379092387096,-0.8246612216582524,-0.930656910874718,-1.1082144305577017,2.762477087738074,-0.23568601054992952,1.1374294441408068,-0.26794422343556396,0.166565815100611,-0.522277084965339,-0.6981142846946313,0.3292465156685412,1.2011591086675402,-0.25364760136568626,-1.3844849519362867,0,1,1,0,0,0,1,0.3878878835474413,0,0,0,1,0,0,1,0
467,0.09444759818264488,-0.9521960322642142,1.0369586233364283,-0.930656910874718,-1.2465369870767844,-0.8945911680060685,-0.6380672849730796,-0.7359636326146568,-0.652429335708241,-0.659847113841849,-0.7939560372438467,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-1.1784599215300298,1.1040829363542537,0,0,0,0,0,0,0,1.247319142883377,0,1,0,0,0,0,0,1
468,-1.529608367442511,0.1054163708230604,-0.8246612216582524,2.7435598798611642,1.277849669396472,0.08556234831078263,0.39303473073624245,-0.17578236946718975,-0.17640014908492657,-0.5383158007620755,-0.755144758346917,0.3626724192148498,1.0597622223081171,-0.22982936125249015,0.6711647187986571,0.2745603069240735,0,0,0,0,0,0,0,-1.1778575716795219,0,1,0,0,1,0,0,0
469,0.17992422795238994,-0.11281574576103674,1.0369586233364283,-0.930656910874718,1.4853335041750957,0.9857637651093408,-0.46202547741295147,0.0032919687520825023,-0.48765000187709373,-0.46539701291421137,0.27335413242171913,0.3626724192148498,1.0597622223081171,0.12791775622751742,1.904247812351115,0.6893216216391636,0,0,0,0,0,0,0,1.6276421714400842,0,0,0,1,0,0,1,0
470,0.5218307470313701,0.47546003499773165,-0.8246612216582524,0.9064514844932231,-0.07079525666458279,0.7607134109097012,1.2480949388854365,1.0042716029008352,0.8488934836422123,4.006955308421454,0.874928955324129,0.8930657711695903,0.6945043689883291,2.63214757858757,2.2125185857392298,-0.5549623225061066,0,0,0,0,0,0,0,0.5212479065478451,0,1,0,0,1,0,0,0
471,0.9492138958800953,-0.6854517995184233,1.0369586233364283,-0.930656910874718,-1.0736337914279312,-0.9005135457481643,-0.6632161146245265,-0.7221886835208666,-0.652429335708241,-0.6112345886099396,-0.7939560372438467,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-1.1784599215300298,1.1040829363542537,0,0,0,0,0,0,1,-0.4517863353439901,0,1,0,0,1,0,0,0
472,1.0346905256498404,0.2573244599383344,1.0369586233364283,-0.930656910874718,1.104946473747619,1.3026109743114649,-0.46202547741295147,-0.18496566886304988,-0.48765000187709373,-0.46539701291421137,-0.6969278400015225,2.484245827033812,1.4250200756279052,1.2011591086675402,0.9794354921867717,0.2745603069240735,0,1,0,0,0,0,1,1.6819740326624708,0,0,0,1,0,0,1,0
473,0.7782606363406053,-0.6367466003073297,1.0369586233364283,0.9064514844932231,1.4507528650453252,-0.8412897683272066,-0.6380672849730796,-0.6992304350312164,-0.6158117059679861,-0.659847113841849,-0.7745503977953818,-0.16772093273989075,-1.1317848976106109,-0.9453235962125053,-0.8701891481419153,0.6893216216391636,0,0,0,0,0,0,0,0.9361457558824348,0,1,0,0,1,0,0,0
474,1.6330269340380557,-1.5006484340842787,1.0369586233364283,-0.930656910874718,0.3095917737628942,-0.8945911680060685,-0.6380672849730796,-0.7313719829167268,-0.6158117059679861,-0.6355408512258943,-0.6775222005530577,-0.6981142846946313,-1.1317848976106109,-0.5875764787324977,-1.1784599215300298,-0.14020100779101655,0,0,0,0,0,0,0,-1.5384235597917248,0,1,0,0,0,1,0,0
475,-1.1022252185937857,0.5259995231781232,-0.8246612216582524,0.9064514844932231,-0.3128597305729772,0.5090123568706307,-0.6632161146245265,0.12726651059619407,1.3249226702655268,1.163122582354754,1.4182868598811442,0.8930657711695903,1.4250200756279052,0.12791775622751742,1.5959770389630006,-0.14020100779101655,0,0,0,0,0,0,0,0.7040005306595096,0,1,0,0,1,0,0,0
476,0.26540085772213495,-0.48088030867936027,1.0369586233364283,0.9064514844932231,0.62081752593083,-0.8472121460693024,-0.5877696256701859,-0.7405552823125868,-0.652429335708241,-0.659847113841849,-0.8133616766923115,-0.16772093273989075,-1.1317848976106109,-0.9453235962125053,-0.8701891481419153,-0.9697236372211966,0,0,0,0,0,0,0,-1.4939702187915902,0,0,0,1,0,1,0,0
477,0.6927840065708603,0.20446797516514564,-0.8246612216582524,0.9064514844932231,-1.0390531522981605,0.4290602573523377,-0.6632161146245265,-0.5798475428850348,-0.689046965448496,-0.5626220633780302,-0.3864376088260852,-0.6981142846946313,1.0597622223081171,-0.5875764787324977,0.6711647187986571,-0.14020100779101655,0,0,0,0,0,0,0,-1.563119860347355,0,0,1,0,1,0,0,0
478,0.26540085772213495,0.5022020373396007,-0.8246612216582524,0.9064514844932231,1.5199141433048664,0.19216514766850662,-0.10994186229269512,-0.5798475428850348,-0.5791940762277311,-0.659847113841849,0.9331458736695234,0.8930657711695903,0.6945043689883291,-0.22982936125249015,0.3628939454105427,-0.14020100779101655,0,0,0,0,0,0,0,1.2868332237723856,0,0,0,1,1,0,0,0
479,0.6927840065708603,-0.5059811051013312,1.0369586233364283,-0.930656910874718,-0.2782790914432066,-0.07434185072580336,-0.48717430706439835,-0.37322330647818225,-0.4144147423965838,-0.659847113841849,1.457098138778074,2.484245827033812,1.0597622223081171,0.12791775622751742,-0.5619183747538008,1.1040829363542537,0,0,0,0,0,0,0,1.247319142883377,0,1,0,0,1,0,0,0
480,0.35087748749188,-0.6103907640642602,1.0369586233364283,-0.930656910874718,0.3787530520224355,-0.8501733349403502,-0.48717430706439835,-0.671680536843636,-0.689046965448496,-0.6355408512258943,-0.3864376088260852,-0.6981142846946313,-0.7665270442908229,-0.5875764787324977,-1.1784599215300298,0.6893216216391636,0,0,0,0,0,0,0,-0.8518664043452016,0,0,1,0,1,0,0,0
481,0.26540085772213495,-0.6683639496465431,1.0369586233364283,-0.930656910874718,0.17126921724381164,-0.829445012843015,-0.5877696256701859,-0.6992304350312164,-0.652429335708241,-0.416784487682302,-0.8521729555892411,-0.6981142846946313,-0.7665270442908229,-0.9453235962125053,-0.8701891481419153,0.2745603069240735,0,0,0,0,0,0,0,-0.15543072867642607,0,0,1,0,0,0,0,0
482,0.4363541172616251,-0.935156453154684,1.0369586233364283,-0.930656910874718,-0.7969886783897662,-0.49779185928565145,-0.2859836698528233,-0.5982141416767551,-0.23132659369530903,-0.3924782250663473,0.5450330847002268,-0.16772093273989075,0.6945043689883291,-0.22982936125249015,-1.1784599215300298,1.5188442510693436,1,0,0,0,0,0,1,1.60788513099558,0,1,0,0,0,1,0,0
483,0.5218307470313701,-0.4126737214788893,-0.8246612216582524,0.9064514844932231,-0.6586661218706836,-0.2757026939570598,-0.6129184553216327,-0.5568892943953846,-0.689046965448496,-0.6112345886099396,-0.755144758346917,0.8930657711695903,-0.03601133765124682,-0.22982936125249015,-0.25364760136568626,-0.14020100779101655,0,0,0,0,0,0,0,-0.5505715375665114,0,1,0,0,1,0,0,0
484,-0.7603186995148056,1.5226942241797683,-0.8246612216582524,-0.930656910874718,1.5199141433048664,0.2987679470262306,0.040951115615986154,-0.29975691131130133,1.5080108189668016,1.1388163197387993,-0.5028714455168741,-0.6981142846946313,0.3292465156685412,2.2744004611075628,-0.5619183747538008,-0.9697236372211966,0,0,0,0,0,0,0,1.3510436052170245,0,0,1,0,0,0,1,0
485,-0.4184121804358254,1.3138749062539103,-0.8246612216582524,-0.930656910874718,-0.4857629262218304,0.5238183012258701,1.1977972795825427,-0.23547381554028052,2.405142747603048,0.23948460294847512,-0.5028714455168741,-0.6981142846946313,0.3292465156685412,2.63214757858757,2.2125185857392298,-0.9697236372211966,0,0,0,0,0,0,1,1.4794643681063022,0,0,0,1,0,0,0,0
486,0.6073073768011151,0.6515517760503277,-0.8246612216582524,0.9064514844932231,-1.5577627392447202,1.2789214633430819,-0.6632161146245265,0.3063408488154663,-0.4510323721368388,-0.1737218615227549,0.11810901683400046,-0.16772093273989075,-0.4012691909710348,0.8434119911875325,0.3628939454105427,0.6893216216391636,0,0,0,0,0,0,0,-0.6246604392334024,0,0,1,0,0,0,1,0
487,0.4363541172616251,0.40966698591475786,-0.8246612216582524,0.9064514844932231,1.4853335041750957,0.5800808897757801,-0.36143015880716395,-0.2584320640299308,-0.39610592752645635,-0.5140095381461208,0.8943345947725938,-0.16772093273989075,1.0597622223081171,-0.22982936125249015,1.287706265574886,0.2745603069240735,0,0,0,0,0,0,0,0.07177523643537302,0,1,0,0,1,0,0,0
488,0.008970968412899839,-1.8131050787754668,1.0369586233364283,-0.930656910874718,-0.8661499566493074,-0.8738628459087333,-0.6632161146245265,-0.7359636326146568,-0.652429335708241,-0.6355408512258943,-0.8327673161407764,-0.6981142846946313,-1.1317848976106109,-0.9453235962125053,-0.8701891481419153,0.6893216216391636,0,0,0,0,0,0,0,-0.9852264273456053,0,1,0,0,1,0,0,0
